conversation_id,index,turn_id,speaker,utterance,label,label_name
132943011,16,132943011_16,a,and the postcode,reqInfo,Request Inform
132943011,17,132943011_17,a,okay,ackn,Acknowledge
132943011,18,132943011_18,a,and just the initials on the account please,reqInfo,Request Inform
132943011,19,132943011_19,b,um it would be right it's that's in but don't ask me what postcode is,answ,Answer
132943011,20,132943011_20,a,yep okay right then can i take your new address please mm hmm yeah,ackn,Acknowledge
132943011,21,132943011_21,a,right then,init,Initialise
132943011,22,132943011_22,a,can i take your new address please,reqInfo,Request Inform
132943011,23,132943011_23,b,right,ackn,Acknowledge
132943011,24,132943011_24,b,it's,answ,Answer
132943011,25,132943011_25,b,that's in but don't ask me what postcode is,answElab,Answer Elaborate
132943011,26,132943011_26,a,mm hmm,backch,Backchannel
132943011,27,132943011_27,a,yeah,backch,Backchannel
133028012,0,133028012_0,b,hello,greet,Greet
133028012,1,133028012_1,b,i had a bar put on me phone you know because i was getting nuisance phone calls,inform,Inform
133028012,2,133028012_2,b,am i talking to the right department,reqInfo,Request Inform
133028012,3,133028012_3,a,yeah,answ,Answer
133028012,4,133028012_4,b,um i'd like it lifted now,direct,Direct
133028012,5,133028012_5,a,okay,accept,Accept
133028012,6,133028012_6,a,what's the um phone number first of all,reqInfo,Request Inform
133028012,7,133028012_7,b,right,ackn,Acknowledge
133028012,8,133028012_8,a,mm,backch,Backchannel
133028012,9,133028012_9,a,mm,backch,Backchannel
133028012,10,133028012_10,a,thanks very much indeed,thank,Thank
133028012,11,133028012_11,a,and can you confirm your name and address with postcode for me please,reqInfo,Request Inform
133028012,12,133028012_12,b,yes,answ,Answer
133028012,13,133028012_13,a,okay,ackn,Acknowledge
133028012,14,133028012_14,a,have you got your account number there with you,reqInfo,Request Inform
133028012,15,133028012_15,a,i don't know if you've got a bill next to you,reqInfo,Request Inform
133028012,16,133028012_16,b,i've got a bill in me front of me,answ,Answer
133028012,17,133028012_17,a,yeah yeah,ackn,Acknowledge
133028012,18,133028012_18,a,top right hand corner,inform,Inform
133028012,19,133028012_19,b,right,ackn,Acknowledge
133028012,20,133028012_20,b,it's well i think i'm not sure the fella gave me a if they if anyone wants to get in touch with me is that it okay,answ,Answer
133028012,21,133028012_21,a,mm hmm,backch,Backchannel
133028012,22,133028012_22,a,okay,ackn,Acknowledge
133028012,23,133028012_23,a,is that the bar that's stopping people ringing you if they withhold their number is that the one you're talking about yeah yeah,reqInfo,Request Inform
133028012,24,133028012_24,a,is that the one you're talking about,reqInfo,Request Inform
133028012,25,133028012_25,b,well,init,Initialise
133028012,26,133028012_26,b,i think i'm not sure,expressOpinion,Express Opinion
133028012,27,133028012_27,b,the fella gave me a if they if anyone wants to get in touch with me,inform,Inform
133028012,28,133028012_28,a,yeah,ackn,Acknowledge
133028012,29,133028012_29,b,is that it,reqInfo,Request Inform
133028012,30,133028012_30,a,yeah,answ,Answer
133028012,31,133028012_31,b,okay,ackn,Acknowledge
133044013,0,133044013_0,b,is that not no right right okay then okay bye bye,reqInfo,Request Inform
133044013,1,133044013_1,a,no no,answ,Answer
133044013,2,133044013_2,a,you you need to ring on a line if you're ring otherwise you'll come through to if you're ringing on a line thanks thanks,suggest,Suggest
133044013,3,133044013_3,b,no,backch,Backchannel
133044013,4,133044013_4,b,right,ackn,Acknowledge
133044013,5,133044013_5,a,otherwise you'll come through to if you're ringing on a line,inform,Inform
133044013,6,133044013_6,b,right,ackn,Acknowledge
133044013,7,133044013_7,b,okay then okay,init,Initialise
133044013,8,133044013_8,a,thanks thanks,thank,Thank
133044013,9,133044013_9,b,bye bye,bye,Bye
133119010,0,133119010_0,b,um can you put me through to the department that deals with internet please,direct,Direct
133119010,1,133119010_1,a,yes sir,accept,Accept
133119010,2,133119010_2,a,if you'd just bear with me a moment,hold,Hold
133119010,3,133119010_3,b,okay,accept,Accept
133119010,4,133119010_4,b,thanks okay thanks ! okay thanks,thank,Thank
133119010,5,133119010_5,b,okay,ackn,Acknowledge
133119010,6,133119010_6,b,thanks ! okay thanks,thank,Thank
133119010,7,133119010_7,b,okay,ackn,Acknowledge
133119010,8,133119010_8,b,thanks,thank,Thank
133215012,0,133215012_0,b,uh is there any way i can get a block on my phone so that i can stop the outgoing calls,reqInfo,Request Inform
133215012,1,133215012_1,a,sorry,pardon,Pardon
133215012,2,133215012_2,a,your your phone is outgoing calls,reqInfo,Request Inform
133215012,3,133215012_3,b,no,answ,Answer
133215012,4,133215012_4,b,what i want to do is i want to like put a stop on love so i can stop making outgoing calls,expressWish,Express Wish
133215012,5,133215012_5,b,cause i know me me phone bill's pretty high,inform,Inform
133215012,6,133215012_6,a,right,ackn,Acknowledge
133215012,7,133215012_7,a,um we can actually do that,inform,Inform
133215012,8,133215012_8,a,but there is a one off charge of pounds yes to do that um i can actually do it for you have you got your customer number yes we would need that to actually do it and then if you give us a call back then we can do it um the only thing with it is when you do want the barring taken off we would need a a letter from you,inform,Inform
133215012,9,133215012_9,b,is there,reqInfo,Request Inform
133215012,10,133215012_10,a,yes,answ,Answer
133215012,11,133215012_11,a,to do that,answElab,Answer Elaborate
133215012,12,133215012_12,b,um how do i go about that,reqInfo,Request Inform
133215012,13,133215012_13,a,um i can actually do it for you,offer,Offer
133215012,14,133215012_14,b,yeah,accept,Accept
133215012,15,133215012_15,a,have you got your customer number,reqInfo,Request Inform
133215012,16,133215012_16,b,mm not on me,answ,Answer
133215012,17,133215012_17,b,no,answElab,Answer Elaborate
133215012,18,133215012_18,b,it's around somewhere,answElab,Answer Elaborate
133215012,19,133215012_19,b,i can find it,offer,Offer
133215012,20,133215012_20,a,yes,accept,Accept
133215012,21,133215012_21,a,we would need that to actually do it,inform,Inform
133215012,22,133215012_22,b,yes,backch,Backchannel
133215012,23,133215012_23,b,and i'll phone you back,informIntent,Inform Intention
133215012,24,133215012_24,a,and then if you give us a call back,suggest,Suggest
133215012,25,133215012_25,a,then we can do it um,confirm,Confirm
133215012,26,133215012_26,a,the only thing with it is when you do want the barring taken off we would need a a letter from you,inform,Inform
133215012,27,133215012_27,b,yeah,backch,Backchannel
133215012,28,133215012_28,b,yeah,backch,Backchannel
133243013,0,133243013_0,a,can i take your telephone number please,reqInfo,Request Inform
133243013,1,133243013_1,b,yes certainly,answ,Answer
133243013,2,133243013_2,b,it's it's certainly it's mister right uh what it is uh on the sixteenth i signed up for you know the unlimited time yeah now i've been on it now for about a week or so now i have rang them to ask them to confirm whether it is like unlimited so it doesn't cost nothing off yourself now they've said it's right so i'm just ringing you to to to make sure really that's all yeah but it's not with it's not through yourself it's through yeah i'm just making sure that it's not actually coming through you and you're gonna bill me for it right,answElab,Answer Elaborate
133243013,3,133243013_3,a,and the area dialling code as well,reqInfo,Request Inform
133243013,4,133243013_4,b,it's certainly it's mister right uh what it is uh on the sixteenth i signed up for you know the unlimited time yeah now i've been on it now for about a week or so now i have rang them to ask them to confirm whether it is like unlimited so it doesn't cost nothing off yourself now they've said it's right so i'm just ringing you to to to make sure really that's all yeah but it's not with it's not through yourself it's through yeah i'm just making sure that it's not actually coming through you and you're gonna bill me for it right,answ,Answer
133243013,5,133243013_5,a,sorry,expressRegret,Express Regret
133243013,6,133243013_6,a,thank you sir,thank,Thank
133243013,7,133243013_7,a,i've got your details in front of me,inform,Inform
133243013,8,133243013_8,a,can you confirm your full name and address including postcode please,reqInfo,Request Inform
133243013,9,133243013_9,b,certainly,answ,Answer
133243013,10,133243013_10,b,it's mister right uh what it is uh on the sixteenth i signed up for you know the unlimited time yeah now i've been on it now for about a week or so now i have rang them to ask them to confirm whether it is like unlimited so it doesn't cost nothing off yourself now they've said it's right so i'm just ringing you to to to make sure really that's all yeah but it's not with it's not through yourself it's through yeah i'm just making sure that it's not actually coming through you and you're gonna bill me for it right,answElab,Answer Elaborate
133243013,11,133243013_11,a,lovely mister how can i help right mm you mean on this line you've ordered Surftime oh right yeah well we do offer Surftime here but um Surftime is a registered i mean i know Surftime are doing their own um one but i mean no it's not it's on the it's not being charged on your bill so i mean it'd be up therefore if any calls um appear on your bill for it's not that's not our responsibility it's up to to make sure that no none of these calls appear on our bills,appreciate,Appreciate
133243013,12,133243013_12,a,how can i help,offer,Offer
133243013,13,133243013_13,b,right,accept,Accept
133243013,14,133243013_14,b,uh what it is uh,refer,Refer
133243013,15,133243013_15,b,on the sixteenth,refer,Refer
133243013,16,133243013_16,b,i signed up for you know the unlimited time yeah,inform,Inform
133243013,17,133243013_17,b,now,init,Initialise
133243013,18,133243013_18,b,i've been on it now for about a week or so,inform,Inform
133243013,19,133243013_19,b,now,init,Initialise
133243013,20,133243013_20,b,i have rang them to ask them to confirm whether it is like unlimited so it doesn't cost nothing off yourself,inform,Inform
133243013,21,133243013_21,b,now,init,Initialise
133243013,22,133243013_22,b,they've said it's right,inform,Inform
133243013,23,133243013_23,b,so,init,Initialise
133243013,24,133243013_24,b,i'm just ringing you to to to make sure really that's all,reqInfo,Request Inform
133243013,25,133243013_25,a,right,backch,Backchannel
133243013,26,133243013_26,a,mm,backch,Backchannel
133243013,27,133243013_27,a,you mean on this line you've ordered Surftime,confirm,Confirm
133243013,28,133243013_28,b,yeah,ackn,Acknowledge
133243013,29,133243013_29,b,but it's not with it's not through yourself it's through yeah i'm just making sure that it's not actually coming through you and you're gonna bill me for it right,inform,Inform
133243013,30,133243013_30,b,it's through yeah i'm just making sure that it's not actually coming through you and you're gonna bill me for it right,inform,Inform
133243013,31,133243013_31,a,oh right yeah,ackn,Acknowledge
133243013,32,133243013_32,a,well,init,Initialise
133243013,33,133243013_33,a,we do offer Surftime here,inform,Inform
133243013,34,133243013_34,a,but um Surftime is a registered,inform,Inform
133243013,35,133243013_35,a,i mean i know Surftime are doing their own um one,inform,Inform
133243013,36,133243013_36,a,but i mean,inform,Inform
133243013,37,133243013_37,b,yeah,backch,Backchannel
133243013,38,133243013_38,b,i'm just making sure that it's not actually coming through you and you're gonna bill me for it,reqInfo,Request Inform
133243013,39,133243013_39,a,no,answ,Answer
133243013,40,133243013_40,a,it's not it's on the it's not being charged on your bill,answElab,Answer Elaborate
133243013,41,133243013_41,a,so,init,Initialise
133243013,42,133243013_42,a,therefore,init,Initialise
133243013,43,133243013_43,a,if any calls um appear on your bill for it's not that's not our responsibility it's up to to make sure that no none of these calls appear on our bills,inform,Inform
133243013,44,133243013_44,a,it's not that's not our responsibility,inform,Inform
133243013,45,133243013_45,a,it's up to to make sure that no none of these calls appear on our bills,inform,Inform
133243013,46,133243013_46,b,right,backch,Backchannel
133353006,0,133353006_0,b,uh hello,greet,Greet
133353006,1,133353006_1,b,um i would like to have a phone in my house please,direct,Direct
133353006,2,133353006_2,b,i just moved in,inform,Inform
133353006,3,133353006_3,a,okay,accept,Accept
133353006,4,133353006_4,a,have you had a line in your name before,reqInfo,Request Inform
133353006,5,133353006_5,b,sorry,pardon,Pardon
133353006,6,133353006_6,a,have you had a line in your name before,reqInfo,Request Inform
133353006,7,133353006_7,b,uh no sir,answ,Answer
133353006,8,133353006_8,a,okay,ackn,Acknowledge
133353006,9,133353006_9,a,and what's the address then please,reqInfo,Request Inform
133353006,10,133353006_10,b,uh address is uh number yeah um yeah uh uh on,answ,Answer
133353006,11,133353006_11,a,one yeah,confirm,Confirm
133353006,12,133353006_12,b,yeah,ackn,Acknowledge
133353006,13,133353006_13,b,um yeah,correct,Correct
133353006,14,133353006_14,a,yeah,ackn,Acknowledge
133353006,15,133353006_15,b,uh uh on,answElab,Answer Elaborate
133353006,16,133353006_16,b,uh on,answElab,Answer Elaborate
133412008,0,133412008_0,b,yeah,ackn,Acknowledge
133412008,1,133412008_1,b,hi,greet,Greet
133412008,2,133412008_2,b,um i just need to um order a new phone,direct,Direct
133412008,3,133412008_3,b,cause this one i've got is uh useless,inform,Inform
133412008,4,133412008_4,b,i can't get on the internet with it and do touch tone things,inform,Inform
133412008,5,133412008_5,a,okay,accept,Accept
133412008,6,133412008_6,a,no problem,accept,Accept
133412008,7,133412008_7,a,what's your telephone number please,reqInfo,Request Inform
133412008,8,133412008_8,b,certain things,backch,Backchannel
133412008,9,133412008_9,a,mm hm,ackn,Acknowledge
133412008,10,133412008_10,a,yep,ackn,Acknowledge
133412008,11,133412008_11,a,lovely,appreciate,Appreciate
133412008,12,133412008_12,a,thank you,thank,Thank
133412008,13,133412008_13,a,and can you confirm your full name and address with your postcode for me please,reqInfo,Request Inform
133412008,14,133412008_14,b,yep,answ,Answer
133526009,0,133526009_0,b,yeah,ackn,Acknowledge
133526009,1,133526009_1,b,good afternoon,greet,Greet
133526009,2,133526009_2,b,i'm just ringing to confirm we will be moving house and closing a line down uh as from Wednesday,informIntent,Inform Intention
133526009,3,133526009_3,a,uh have you got your account number there please,reqInfo,Request Inform
133526009,4,133526009_4,b,yeah,answ,Answer
133526009,5,133526009_5,b,it's double,answElab,Answer Elaborate
133526009,6,133526009_6,a,yeah,ackn,Acknowledge
133526009,7,133526009_7,a,yeah,ackn,Acknowledge
133526009,8,133526009_8,a,thank you,thank,Thank
133607010,0,133607010_0,b,yeah,ackn,Acknowledge
133607010,1,133607010_1,b,hi,greet,Greet
133607010,2,133607010_2,b,i wonder if you can um,direct,Direct
133607010,3,133607010_3,b,i'm interested in getting a second phone line put in for internet access,inform,Inform
133607010,4,133607010_4,a,right okay,backch,Backchannel
133607010,5,133607010_5,a,yes,ackn,Acknowledge
133607010,6,133607010_6,b,uh just want to know what i have to do basically,reqInfo,Request Inform
133607010,7,133607010_7,a,right,ackn,Acknowledge
133607010,8,133607010_8,a,not a problem um,accept,Accept
133607010,9,133607010_9,a,can i just take your telephone number please,reqInfo,Request Inform
133607010,10,133607010_10,b,yep,answ,Answer
133607010,11,133607010_11,b,it's double it's miss and the address is,answElab,Answer Elaborate
133607010,12,133607010_12,a,okay then,ackn,Acknowledge
133607010,13,133607010_13,a,i've got your details in front of me,inform,Inform
133607010,14,133607010_14,a,can you confirm your full name and address including postcode please,reqInfo,Request Inform
133607010,15,133607010_15,b,it's miss and the address is,answ,Answer
133607010,16,133607010_16,a,mm hm,ackn,Acknowledge
133607010,17,133607010_17,b,and the address is,answElab,Answer Elaborate
133607010,18,133607010_18,a,uh um,backch,Backchannel
133645012,0,133645012_0,b,who is that,reqInfo,Request Inform
133645012,1,133645012_1,a,it's from customer services,answ,Answer
133645012,2,133645012_2,b,oh sorry,expressRegret,Express Regret
133645012,3,133645012_3,b,i don't know how i got you,inform,Inform
133645012,4,133645012_4,b,because it's not what i wanted,inform,Inform
133645012,5,133645012_5,b,i'm awfully sorry,expressRegret,Express Regret
133645012,6,133645012_6,a,that's okay,accept,Accept
133645012,7,133645012_7,b,i just redialled you know did the redial to somebody who'd just been on,inform,Inform
133645012,8,133645012_8,b,sorry about that,expressRegret,Express Regret
133645012,9,133645012_9,a,not a problem,accept,Accept
133645012,10,133645012_10,b,bye,bye,Bye
133645012,11,133645012_11,b,bye,bye,Bye
133645012,12,133645012_12,a,okay,init,Initialise
133645012,13,133645012_13,a,byebye,bye,Bye
133649011,0,133649011_0,b,oh i phoned earlier about um the purchase of some tickets,inform,Inform
133649011,1,133649011_1,b,and i've been given several numbers um,inform,Inform
133649011,2,133649011_2,b,could you speak to your or could you put me through to your um you know the people who deal with it,direct,Direct
133649011,3,133649011_3,a,i wasn't aware that we were actually issuing tickets from here to be honest,inform,Inform
133649011,4,133649011_4,a,is it a number you've been you've read somewhere or,reqInfo,Request Inform
133649011,5,133649011_5,b,yes,answ,Answer
133649011,6,133649011_6,b,and i was given um double and they've given me another number and they have given me another number and i've so i've come back to square one to see where i you know if i it's the marketing department at i need to speak to it's it's mm hmm it's a special offer that uh are promoting at the moment,answElab,Answer Elaborate
133649011,7,133649011_7,a,yeah,ackn,Acknowledge
133649011,8,133649011_8,b,and they've given me another number,answElab,Answer Elaborate
133649011,9,133649011_9,b,and they have given me another number,answElab,Answer Elaborate
133649011,10,133649011_10,b,so,init,Initialise
133649011,11,133649011_11,b,i've come back to square one to see where i you know if i,inform,Inform
133649011,12,133649011_12,b,it's the marketing department at i need to speak to,inform,Inform
133649011,13,133649011_13,a,oh right,ackn,Acknowledge
133649011,14,133649011_14,a,i'll get onto them for you then,informIntent,Inform Intention
133649011,15,133649011_15,a,and what's your name please,reqInfo,Request Inform
133649011,16,133649011_16,b,it's it's mm hmm it's a special offer that uh are promoting at the moment,answ,Answer
133649011,17,133649011_17,b,mm hmm,ackn,Acknowledge
133649011,18,133649011_18,a,thank you very much,thank,Thank
133649011,19,133649011_19,a,i'll just get through to marketing,informIntent,Inform Intention
133649011,20,133649011_20,a,and was it a special offer or just to actually order the tickets,reqInfo,Request Inform
133649011,21,133649011_21,b,it's a special offer that uh are promoting at the moment,answ,Answer
133705012,0,133705012_0,b,yeah,ackn,Acknowledge
133705012,1,133705012_1,b,um i was having a a phone fitted or a line uh,inform,Inform
133705012,2,133705012_2,b,it's a new property um,inform,Inform
133705012,3,133705012_3,b,it was supposed to be done last Wesdnesday,inform,Inform
133705012,4,133705012_4,b,i phoned up on Wednesday and then it was supposed to be done Friday,inform,Inform
133705012,5,133705012_5,b,but it's still not on,inform,Inform
133705012,6,133705012_6,a,oh right,ackn,Acknowledge
133705012,7,133705012_7,a,and have you got any order number reference number you can give me at all,reqInfo,Request Inform
133705012,8,133705012_8,b,uh i'm just looking,informIntent,Inform Intention
133705012,9,133705012_9,b,the order number is no yep no it's not it's i'm sorry my eyes aren't that good my name is and the address is,answ,Answer
133705012,10,133705012_10,a,is that for s for sugar,reqInfo,Request Inform
133705012,11,133705012_11,b,no,answ,Answer
133705012,12,133705012_12,a,so sorry about that,expressRegret,Express Regret
133705012,13,133705012_13,b,yep,ackn,Acknowledge
133705012,14,133705012_14,b,no,negate,Negate
133705012,15,133705012_15,b,it's not,negate,Negate
133705012,16,133705012_16,b,it's i'm sorry my eyes aren't that good my name is and the address is,correctSelf,Correct Self
133705012,17,133705012_17,b,i'm sorry,expressRegret,Express Regret
133705012,18,133705012_18,b,my eyes aren't that good,inform,Inform
133705012,19,133705012_19,a,and what's the um name and address please,reqInfo,Request Inform
133705012,20,133705012_20,b,my name is and the address is,answ,Answer
133705012,21,133705012_21,b,and the address is,answElab,Answer Elaborate
133710009,0,133710009_0,b,um i'd like to stop the um call minder please,direct,Direct
133710009,1,133710009_1,b,is that possible,reqInfo,Request Inform
133710009,2,133710009_2,a,that's fine,accept,Accept
133710009,3,133710009_3,a,can i just take your uh customer number please,reqInfo,Request Inform
133710009,4,133710009_4,b,yes,answ,Answer
133710009,5,133710009_5,b,oh hang on,hold,Hold
133710009,6,133710009_6,b,i haven't got it available,inform,Inform
133710009,7,133710009_7,b,i've got my telephone number,inform,Inform
133710009,8,133710009_8,b,is that no help,reqInfo,Request Inform
133710009,9,133710009_9,a,that's fine,answ,Answer
133710009,10,133710009_10,a,yep,answElab,Answer Elaborate
133710009,11,133710009_11,b,are you sure,reqInfo,Request Inform
133710009,12,133710009_12,b,it's double sorry the postcode sorry sorry double no no it's all right lovee it just that it's not used so it's pointless isn't it really yes yes it's um missus do you want postcode for thanks a lot thanks a lot bye bye,inform,Inform
133710009,13,133710009_13,b,sorry,expressRegret,Express Regret
133710009,14,133710009_14,b,sorry,expressRegret,Express Regret
133710009,15,133710009_15,a,bear with me,hold,Hold
133710009,16,133710009_16,b,sorry,expressRegret,Express Regret
133710009,17,133710009_17,a,yeah,backch,Backchannel
133710009,18,133710009_18,a,i mean i can remove your call minder,inform,Inform
133710009,19,133710009_19,a,but i can't remove it today without your customer number,inform,Inform
133710009,20,133710009_20,a,i can only move it in three days,inform,Inform
133710009,21,133710009_21,b,no no,backch,Backchannel
133710009,22,133710009_22,b,it's all right lovee,accept,Accept
133710009,23,133710009_23,b,it just that it's not used,inform,Inform
133710009,24,133710009_24,b,so,init,Initialise
133710009,25,133710009_25,b,it's pointless isn't it really,expressOpinion,Express Opinion
133710009,26,133710009_26,a,that's fine,backch,Backchannel
133710009,27,133710009_27,a,that's that's fine,backch,Backchannel
133710009,28,133710009_28,a,can you just confirm your full name address including postcode yes,reqInfo,Request Inform
133710009,29,133710009_29,b,yes yes,answ,Answer
133710009,30,133710009_30,b,it's um missus,answElab,Answer Elaborate
133710009,31,133710009_31,b,do you want postcode,reqDirect,Request Direct
133710009,32,133710009_32,a,mm,backch,Backchannel
133710009,33,133710009_33,a,mm,backch,Backchannel
133710009,34,133710009_34,a,thats fine,accept,Accept
133710009,35,133710009_35,a,that's okay,accept,Accept
133710009,36,133710009_36,b,thanks a lot,thank,Thank
133710009,37,133710009_37,a,i'll get that stopped in three days for you,informIntent,Inform Intention
133710009,38,133710009_38,b,thanks a lot,thank,Thank
133710009,39,133710009_39,a,okay then,init,Initialise
133710009,40,133710009_40,a,not a problem,accept,Accept
133710009,41,133710009_41,b,bye bye,bye,Bye
133746007,0,133746007_0,b,um my sister at was supposed to have um her phone put on yesterday,inform,Inform
133746007,1,133746007_1,a,right okay,ackn,Acknowledge
133746007,2,133746007_2,b,um it's got one of the old fashion bakerlite type one,inform,Inform
133746007,3,133746007_3,b,she's got to have a new socket put on,inform,Inform
133746007,4,133746007_4,a,oh right,ackn,Acknowledge
133746007,5,133746007_5,a,okay,ackn,Acknowledge
133746007,6,133746007_6,a,what's the,reqInfo,Request Inform
133746007,7,133746007_7,b,but has she got to pay for it,reqInfo,Request Inform
133746007,8,133746007_8,b,cos this is um an old age pensioner's house,inform,Inform
133853011,0,133853011_0,a,services speaking,identifySelf,Identify Self
133853011,1,133853011_1,a,can i take your telephone number please,reqInfo,Request Inform
133853011,2,133853011_2,b,yeah,answ,Answer
133853011,3,133853011_3,a,mm hm,ackn,Acknowledge
133853011,4,133853011_4,a,thank you,thank,Thank
133853011,5,133853011_5,a,how can i help you,offer,Offer
133853011,6,133853011_6,b,yeah,ackn,Acknowledge
133853011,7,133853011_7,b,what it is is,refer,Refer
133853011,8,133853011_8,b,i keep getting you know phone calls,inform,Inform
133853011,9,133853011_9,b,and they keep withholding the number and putting the phone down on me,inform,Inform
133853011,10,133853011_10,a,right,ackn,Acknowledge
133853011,11,133853011_11,b,and it did stop for a while,inform,Inform
133853011,12,133853011_12,b,and then it started up again,inform,Inform
133853011,13,133853011_13,b,and i was just wondering if there was any chance i get you know the withheld numbers not actually coming into my phone,reqInfo,Request Inform
133853011,14,133853011_14,a,well,init,Initialise
133853011,15,133853011_15,a,there's several options open to you,inform,Inform
133853011,16,133853011_16,a,you've you can have Choose To Refuse which basically allows you to bar numbers that are coming through for nuisance calls,inform,Inform
133853011,17,133853011_17,a,or you can Annonymous Caller Rejection which does precisely what you say an um uh bar all calls,inform,Inform
133853011,18,133853011_18,a,now,init,Initialise
133853011,19,133853011_19,a,the Anonymous Caller Rejection is pounds a quarter,inform,Inform
133853011,20,133853011_20,a,and it has limitations such as that a lot of calls from big companies and hospitals and police stations go through a switch board,inform,Inform
133853011,21,133853011_21,a,and unfortunately the nature of the of which the switch board calls are routed they are not identified at the exchange,inform,Inform
133853011,22,133853011_22,a,so,init,Initialise
133853011,23,133853011_23,a,you would find that they wouldn't be able to connect to you,inform,Inform
133853011,24,133853011_24,b,yeah,ackn,Acknowledge
133853011,25,133853011_25,a,um the other service we offer is Choose To Refuse,inform,Inform
133853011,26,133853011_26,a,we offer that for one months free trial free of charge um other,inform,Inform
133853011,27,133853011_27,a,and then after that,refer,Refer
133853011,28,133853011_28,a,it's pounds a quarter,inform,Inform
133853011,29,133853011_29,a,basically what you do is you put the service on your line,inform,Inform
133853011,30,133853011_30,a,you you enter an access code which is and then basically you wait for a call to come through when they one comes through and you've establish it is a bogus call you hang straight up lift the receiver straight up lift the receiver again and press the star key twice in your telephone and then whenever that person tries to call you again they get a polite message to say the person who you are are calling does not accept telephone calls from you due to um you are not being charged for this call so i think the choose to refuse would probably be better off for you,inform,Inform
133853011,31,133853011_31,a,and then basically you wait for a call to come through,inform,Inform
133853011,32,133853011_32,a,when they one comes through and you've establish it is a bogus call,inform,Inform
133853011,33,133853011_33,a,you hang straight up lift the receiver straight up lift the receiver again and press the star key twice in your telephone,inform,Inform
133853011,34,133853011_34,a,and then whenever that person tries to call you again,refer,Refer
133853011,35,133853011_35,a,they get a polite message to say the person who you are are calling does not accept telephone calls from you due to um,inform,Inform
133853011,36,133853011_36,a,you are not being charged for this call,inform,Inform
133853011,37,133853011_37,a,so,init,Initialise
133853011,38,133853011_38,a,i think the choose to refuse would probably be better off for you,expressOpinion,Express Opinion
133853011,39,133853011_39,b,yeah,backch,Backchannel
133853011,40,133853011_40,b,yeah,backch,Backchannel
133948009,0,133948009_0,b,hello,greet,Greet
133948009,1,133948009_1,b,yeah um,ackn,Acknowledge
133948009,2,133948009_2,b,i've received a bill in for pounds something or other,inform,Inform
133948009,3,133948009_3,b,and i you know i can't uh meet up to it at the moment,inform,Inform
133948009,4,133948009_4,b,so,init,Initialise
133948009,5,133948009_5,b,i was just wondering if you could put me on an installment plan,direct,Direct
133948009,6,133948009_6,a,uh huh,backch,Backchannel
133948009,7,133948009_7,a,sure okay,accept,Accept
133948009,8,133948009_8,a,we'll have a look at that for you,informIntent,Inform Intention
133948009,9,133948009_9,a,do you want to give me your phone number first of all,reqInfo,Request Inform
133948009,10,133948009_10,b,yeah,answ,Answer
133948009,11,133948009_11,b,uh mm mm yeah uh it's mister um ah ha yeah i have yeah ah sixteenth uh um yeah i'm unemployed so it's difficult,answElab,Answer Elaborate
133948009,12,133948009_12,a,yeah,backch,Backchannel
133948009,13,133948009_13,a,yeah,backch,Backchannel
133948009,14,133948009_14,a,thank you very much indeed,thank,Thank
133948009,15,133948009_15,a,could you just confirm your name an with uh name address with postcode for me please,reqInfo,Request Inform
133948009,16,133948009_16,b,mm,backch,Backchannel
133948009,17,133948009_17,b,mm yeah,answ,Answer
133948009,18,133948009_18,b,uh it's mister um ah ha yeah i have yeah ah sixteenth uh um yeah i'm unemployed so it's difficult,answElab,Answer Elaborate
133948009,19,133948009_19,a,mm hmm,backch,Backchannel
133948009,20,133948009_20,a,thanks very much right okay i mean there is it won't i don't know if you've had a couple of payment plans before where you've done it installments um but it's it won't allow me to do it on this bill um it it will only let me go up until the sixteenth yeah on i mean there is a couple of alternatives i mean have you ever ever thought of doing it by direct debit at all which is you split it up over three months and it every bill,thank,Thank
133948009,21,133948009_21,a,right okay,init,Initialise
133948009,22,133948009_22,a,i don't know if you've had a couple of payment plans before where you've done it installments,reqInfo,Request Inform
133948009,23,133948009_23,b,ah ha,backch,Backchannel
133948009,24,133948009_24,b,yeah,answ,Answer
133948009,25,133948009_25,b,i have,answElab,Answer Elaborate
133948009,26,133948009_26,b,yeah,answElab,Answer Elaborate
133948009,27,133948009_27,a,um but it's it won't allow me to do it on this bill um,inform,Inform
133948009,28,133948009_28,a,it it will only let me go up until the sixteenth,inform,Inform
133948009,29,133948009_29,b,ah,backch,Backchannel
133948009,30,133948009_30,b,sixteenth,echo,Echo
133948009,31,133948009_31,a,yeah,ackn,Acknowledge
133948009,32,133948009_32,a,i mean have you ever ever thought of doing it by direct debit at all,suggest,Suggest
133948009,33,133948009_33,a,which is you split it up over three months and it every bill,inform,Inform
133948009,34,133948009_34,b,uh um,backch,Backchannel
133948009,35,133948009_35,b,yeah,answ,Answer
133948009,36,133948009_36,b,i'm unemployed so it's difficult,answElab,Answer Elaborate
133953007,0,133953007_0,b,oh my goodness,exclaim,Exclaim
133953007,1,133953007_1,b,that was a surprise,exclaim,Exclaim
133953007,2,133953007_2,b,i never had to press the star button or nothing,inform,Inform
133953007,3,133953007_3,b,uh i've just put a telephone in for my neighbour,inform,Inform
133953007,4,133953007_4,b,it's a missus number but i noticed on the parcel that her flat number's wrong,inform,Inform
133953007,5,133953007_5,a,yeah,ackn,Acknowledge
